STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.000.000,200.000.000.000,12/2015/GCNCP-VSD,03/03/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,31.599.999,315.999.990.000,số 12/2015/GCNCP-VSD-1,15/06/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,51.599.999,515.999.990.000,,
