STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.360.000,33.600.000.000,số 58/2019/GCNCP-VSD,26/11/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,335.784,3.357.840.000,số 58/2019/GCNCP-VSD-1,18/03/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.804.216,18.042.160.000,58/2019/GCNCP-VSD-2,07/09/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.500.000,55.000.000.000,,
