STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.900.000,19.000.000.000,Số 72/2016/GCNCP-VSD,27/07/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.900.000,19.000.000.000,,
