STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.000.000,120.000.000.000,45/2011/GCNCP-VSD,29/06/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.439.947,14.399.470.000,45/2011/GCNCP-VSD-1,05/01/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,18.100.000,181.000.000.000,số 45/2011/GCNCP-VSD-2,12/01/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,31.539.947,315.399.470.000,,
