STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.972.321,209.723.210.000,25/2014/GCNCP-VSD,10/04/2014
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,số 25/2014/GCNCP-VSD-1,09/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.972.321,209.723.210.000,,
