STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.000.000,130.000.000.000,71/2009/GCNCP-CNVSD,16/09/2009
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,071/2009/GCNCP-VSD-1,04/02/2015
3,Điều chỉnh lần 2,Đăng ký bổ sung,62.205.000,622.050.000.000,071/2009/GCNCP-VSD-2,06/06/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,4.513.480,45.134.800.000,số 071/2009/GCNCP-VSD-3,11/10/2018
5,Điều chỉnh lần 4,Đăng ký bổ sung,3.985.925,39.859.250.000,số 071/2009/GCNCP-VSD-4,07/12/2018
6,Điều chỉnh lần 5,Đăng ký bổ sung,8.962.203,89.622.030.000,số 071/2009/GCNCP-CNVSD-5,09/08/2019
7,Điều chỉnh lần 6,Đăng ký bổ sung,4.610.000,46.100.000.000,số 071/2009/GCNCP-VSD-6,07/02/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,97.276.608,972.766.080.000,,
