STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,28.490.400,284.904.000.000,số 91/2018/GCNCP-VSD,25/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,28.490.400,284.904.000.000,,
