STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,51.000.000,510.000.000.000,20/2016/GCNCP-VSD,18/03/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,51.000.000,510.000.000.000,,
