STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.200.000,42.000.000.000,48/2011/GCNCP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp lần đầu ngày 30/06/2011,30/06/2011
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,số 48/2011/GCNCP-VSD-1,24/03/2017
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 48/2011/GCNCP-VSD-2,30/03/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.200.000,42.000.000.000,,
