STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,87.000.000,870.000.000.000,97/2007/GCNCP-CNTTLK,30/10/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,23.000.000,230.000.000.000,63/2009/GCNCP-CNTTLK,25/08/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,88.000.000,880.000.000.000,80/2010/GCNCP-CNVSD,28/05/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,120.000.000,1.200.000.000.000,80/2010/GCNCP-CNVSD-3,03/01/2014
5,Điều chỉnh lần 4,Đăng ký bổ sung,63.589.911,635.899.110.000,số 97/2007/GCNCP-VSD-4,30/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,381.589.911,3.815.899.110.000,,
