STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.304.672,43.046.720.000,55/2009/GCNCP-VSD,17/09/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.295.328,42.953.280.000,55/2009/GCNCP-VSD-1,29/03/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,859.879,8.598.790.000,55/2009/GCNCP-VSD-2,23/06/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,5.500.000,55.000.000.000,55/2009/GCNCP-VSD-3,07/11/2013
5,Điều chỉnh lần 4,Đăng ký bổ sung,2.000.000,20.000.000.000,55/2009/GCNCP-VSD-4,22/05/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.959.879,169.598.790.000,,
