STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.200.000,82.000.000.000,122/2007/GCNCP-CNTTLK,06/12/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.200.000,82.000.000.000,70/2008/GCNCP-CNTTLK,03/07/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,16.400.000,164.000.000.000,122/2007/GCNCP-VSD-2,22/06/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,30.800.000,308.000.000.000,122/2007/GCNCP-VSD-3,04/07/2011
5,Điều chỉnh lần 4,Đăng ký hủy 1 phần,-2.610.050,-26.100.500.000,số 122/2007/GCNCP-VSD-4,01/10/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,60.989.950,609.899.500.000,,
