STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.450.000,34.500.000.000,số 04/2018/GCNCP-VSD,26/01/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,448.457,4.484.570.000,số 04/2018/GCNCP-VSD-1,31/08/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.949.228,19.492.280.000,số 04/2018/GCNCP-VSD-2,14/08/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.847.685,58.476.850.000,,
