STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.000.000,20.000.000.000,118/2015/GCNCP-VSD,07/12/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.000.000,20.000.000.000,,
