STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,241.427.969,2.414.279.690.000,số 06CPH/2018/GCNCP-VSD,22/02/2018
2,Điều chỉnh lần 1,Đăng ký sau khi cổ phần hóa,3.100.499.616,31.004.996.160.000,số 84/2018/GCNCP-VSD,03/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.100.499.616,31.004.996.160.000,,
