STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,40.000.000,400.000.000.000,số 19/2012/GCNCP-VSD do VSD ngày 03/08/2012,03/08/2012
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,19/2012/GCNCP-VSD-1,29/03/2013
3,Điều chỉnh lần 2,Đăng ký bổ sung,18.370.000,183.700.000.000,19/2012/GCNCP-VSD-2,04/12/2013
4,Điều chỉnh lần 3,Đăng ký bổ sung,6.146.000,61.460.000.000,19/2012/GCNCP-VSD-3,24/07/2017
5,Điều chỉnh lần 4,Đăng ký bổ sung,6.104,61.040.000,số 19/2012/GCNCP-VSD- 4,09/04/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,64.522.104,645.221.040.000,,
