STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,142.377.339,1.423.773.390.000,số 34/2020/GCNCP-VSD,14/05/2020
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.300.000,43.000.000.000,số 34/2020/GCNCP-VSD-1,08/07/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,6.800.000,68.000.000.000,34/2020/GCNCP-VSD-2,03/02/2021
4,Điều chỉnh lần 2,Đăng ký hủy 1 phần,-6.800.000,-68.000.000.000,34/2020/GCNCP-VSD-2,03/02/2021
5,Điều chỉnh lần 3,Đăng ký bổ sung,55.744.983,557.449.830.000,34/2021/GCNCP-VSD-3,26/04/2021
6,Điều chỉnh lần 4,Đăng ký bổ sung,48.776.826,487.768.260.000,34/2021/GCNCP-VSD-4,04/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,251.199.148,2.511.991.480.000,,
