STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.800.000,18.000.000.000,805/2010/GCNCP-VSD,15/09/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.200.000,12.000.000.000,số 805/2010/GCNCP-VSD-1,31/03/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.000.000,30.000.000.000,,
