STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,55.305.500,553.055.000.000,02CPH/2017/GCNCP-VSD,02/11/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,300.000.000,3.000.000.000.000,số 80/2018/GCNCP-VSD,19/09/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,300.000.000,3.000.000.000.000,,
