STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.060.000,80.600.000.000,224/2010/GCNCP-VSD,17/09/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.060.000,80.600.000.000,224/2010/GCNCP-VSD-1,30/08/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.901.499,29.014.990.000,số 224/2010/GCNCP-VSD-2,14/09/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.331.337,13.313.370.000,224/2010/GCNCP-VSD-3,05/02/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.352.836,203.528.360.000,,
