STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,075/2009/GCNCP-CNVSD,18/09/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,6.000.000,60.000.000.000,79/2010/GCNCP-CNVSD,28/05/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.999.275,59.992.750.000,075/2009/GCNCP-VSD-2,25/01/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,14.597.409,145.974.090.000,số 75/2009/GCNCP-VSD-3,23/03/2017
5,Điều chỉnh lần 4,Đăng ký bổ sung,15.403.316,154.033.160.000,số 075/2009/GCNCP-VSD-4,29/06/2018
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.500.000,15.000.000.000,số 75/2009/GCNCP-VSD-5,02/06/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,51.500.000,515.000.000.000,,
