STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.800.000,108.000.000.000,79/2009/GCNCP-VSD,22/09/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.400.000,54.000.000.000,79/2009/GCNCP-VSD-1,13/08/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.024.994,20.249.940.000,79/2009/GCNCP-VSD-2,09/07/2013
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.822.421,18.224.210.000,79/2009/GCNCP-VSD-3,14/07/2015
5,Điều chỉnh lần 4,Đăng ký bổ sung,8.018.350,80.183.500.000,số 79/2009/GCNCP-VSD-4,07/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,28.065.765,280.657.650.000,,
