STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.000.000,200.000.000.000,39/2021/GCNCP-VSD,05/10/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,200.000.000.000,,
