STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,115/2008/GCN-CNTTLK,17/12/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.999.995,39.999.950.000,115/2008/GCNCP-CNVSD-1,02/12/2010
3,Điều chỉnh lần 2,Đăng ký hủy 1 phần,-5.699.995,-56.999.950.000,số 115/2008/GCNCP-CNVSD-2,20/11/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.300.000,63.000.000.000,,
