STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.400.000,14.000.000.000,21/2006/GCNCP-CNTTLK,02/08/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.116.000,11.160.000.000,08/2007/GCNCP-CNTTLK,15/02/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,484.000,4.840.000.000,08/2007/GCNCP-CNTTLK,21/03/2007
4,Điều chỉnh lần 3,Đăng ký bổ sung,709.550,7.095.500.000,14/2009/GCNCP-CNTTLK,19/03/2009
5,Điều chỉnh lần 4,Đăng ký bổ sung,600.000,6.000.000.000,21/2006/GCNCP-CNVSD-4,10/08/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.309.550,43.095.500.000,,
