STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.300.000,33.000.000.000,87/2006/GCNCP-CNTTLK,20/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.999.999,29.999.990.000,51/2007/GCNCP-CNVSD,17/07/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.800.000,18.000.000.000,40/2008/GCNCP-CNTTLK,03/04/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.239.636,32.396.360.000,3/2010/GCNCP-CNVSD,07/01/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,2.267.572,22.675.720.000,87/2006/GCNCP-CNVSD-4,01/12/2010
6,Điều chỉnh lần 5,Đăng ký bổ sung,500.000,5.000.000.000,87/2006/GCNCP-VSD-5,19/06/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.107.207,141.072.070.000,,
