STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.575.000,15.750.000.000,số 82/2020/GCNCP-VSD,22/12/2020
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.575.000,15.750.000.000,82/2020/GCNCP-VSD-1,11/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.150.000,31.500.000.000,,
