STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.000.000,150.000.000.000,số 13/2017/GCNCP-VSD,12/01/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,số 13/2017/GCNCP-VSD-1,04/05/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,10.000.000,100.000.000.000,số 13/2017/GCNCP-VSD-2,26/12/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.300.000,33.000.000.000,số 13/2017/GCNCP-VSD-3,18/12/2019
5,Điều chỉnh lần 4,Đăng ký bổ sung,3.329.865,33.298.650.000,13/2017/GCNCP-VSD-4,27/01/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,36.629.865,366.298.650.000,,
