STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.535.000,15.350.000.000,83/2006/GCNCP-CNTTLK,22/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,476.100,4.761.000.000,83/2006/GCNCP-VSD-1,21/06/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.011.100,20.111.000.000,,
