STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.800.000,108.000.000.000,số 28/2016/GCNCP-VSD,06/04/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.800.000,108.000.000.000,,
