STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.780.080,47.800.800.000,250/2010/GCNCP-VSD,13/10/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.780.080,47.800.800.000,,
