STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,99.996.671,999.966.710.000,số 21/2016/GCNCP-VSD,21/03/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.496.427,24.964.270.000,số 21/2016/GCNCP-VSD-1,15/11/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,4.096.531,40.965.310.000,số 21/2016/GCNCP-VSD-2,31/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,106.589.629,1.065.896.290.000,,
