STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.440.000,14.400.000.000,số 88/2016/GCNCP-VSD,24/08/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.440.000,14.400.000.000,,
