STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.200.000,92.000.000.000,231/2010/GCNCP-VSD,24/09/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,454.381,4.543.810.000,231/2010/GCNCP-VSD-1,15/04/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.654.381,96.543.810.000,,
