STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.640.000,86.400.000.000,15/2010/GCNCP-CNVSD,22/01/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.808.000,28.080.000.000,110/2010/GCNCP-CNVSD,19/07/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,572.400,5.724.000.000,110/2010/GCNCP-VSD-2,05/11/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,8.100.995,81.009.950.000,số 15/2010/GCNCP-VSD-03,21/01/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.121.395,201.213.950.000,,
