STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.200.000,12.000.000.000,39/2006/GCNCP-TTLK,14/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,600.000,6.000.000.000,39/2006/GCNCP-TTLK-1,24/08/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,215.985,2.159.850.000,39/2006/GCNCP-TTLK-2,20/01/2009
4,Điều chỉnh lần 3,Đăng ký bổ sung,80.000,800.000.000,số 39/2006/GCNCP-VSD-3,23/10/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.095.985,20.959.850.000,,
