STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.543.029,155.430.290.000,120/2017/GCNCP-VSD,13/06/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.552.729,15.527.290.000,số 120/2017/GCNCP-VSD-1,25/07/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.709.509,17.095.090.000,số 120/2017/GCNCP-VSD-2,30/06/2020
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.880.450,18.804.500.000,120/2017/GCNCP-VSD-3,25/06/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.685.717,206.857.170.000,,
