STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.160.000,31.600.000.000,107/2015/GCNCP-VSD,11/11/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.777.500,17.775.000.000,số 107/2015/GCNCP-VSD-1,27/01/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,3.000.000,30.000.000.000,107/2015/GCNCP-VSD-2,09/02/2018
4,Điều chỉnh lần 3,Thay đổi tên TCPH,0,0,số 107/2015/GCNCP-VSD -3,01/08/2019
5,Điều chỉnh lần 4,Đăng ký bổ sung,219.071.590,2.190.715.900.000,số 107/2015/GCNCP-VSD-4,24/12/2019
6,Điều chỉnh lần 5,Đăng ký bổ sung,40.375.000,403.750.000.000,số 107/2015/GCNCP-VSD-5,03/09/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,267.384.090,2.673.840.900.000,,
