STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.350.000,43.500.000.000,180/2010/GCNCP-VSD,23/07/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,6.650.000,66.500.000.000,180/2010/GCNCP-VSD-1,17/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.000.000,110.000.000.000,,
