STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.200.000,72.000.000.000,191/2010/GCNCP-VSD,06/08/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.200.000,72.000.000.000,,
