STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.800.000,58.000.000.000,số 226/2017/GCNCP-VSD,14/12/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.800.000,58.000.000.000,,
