STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.600.000,16.000.000.000,76/2011/GCNCP-VSD,21/12/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,800.000,8.000.000.000,76/2011/GCNCP-VSD-1,01/09/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.400.000,24.000.000.000,,
