STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.600.000,156.000.000.000,29/2015/GCNCP-VSD,21/05/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.560.000,15.600.000.000,số 29/2015/GCNCP-VSD-1,26/12/2016
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,29/2015/GCNCP-VSD-2,28/06/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,857.896,8.578.960.000,số 29/2015/GCNCP-VSD-3,21/06/2019
5,Điều chỉnh lần 4,Đăng ký bổ sung,39.951.037,399.510.370.000,29/2015/GCNCP-VSD-4,04/05/2021
6,Điều chỉnh lần 5,Đăng ký bổ sung,2.898.308,28.983.080.000,29/2015/GCNCP-VSD-5,21/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,60.867.241,608.672.410.000,,
