STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,40/2008/GCNCP-TTLK,18/09/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.500.000,25.000.000.000,40/2008/GCNCP-TTLK-1,12/03/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.999.990,29.999.900.000,40/2008/GCNCP-TTLK-2,08/07/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.500.000,35.000.000.000,40/2008/GCNCP-VSD-3,04/05/2011
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.076.674,10.766.740.000,40/2008/GCNCP-VSD-4,24/11/2015
6,Điều chỉnh lần 5,Đăng ký bổ sung,3.912.047,39.120.470.000,40/2008/GCNCP-VSD-5,01/09/2017
7,Điều chỉnh lần 6,Đăng ký bổ sung,7.631.289,76.312.890.000,số 40/2008/GCNCP-VSD-6,29/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,25.120.000,251.200.000.000,,
