STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,20/2006/GCNCP-TTLK,05/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.000.000,30.000.000.000,20/2006/GCNCP-TTLK-1,30/01/2008
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,20/2006/GCNCP-TTLK-2,23/07/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.500.000,35.000.000.000,20/2006/GCNCP-VSD-3,13/04/2015
5,Điều chỉnh lần 4,Đăng ký bổ sung,10.000.000,100.000.000.000,số 20/2006/GCNCP-VSD-4,22/11/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,200.000.000.000,,
