STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.000.000,10.000.000.000,09/2008/GCNCP-VSD,15/01/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,200.000,2.000.000.000,09/2008/GCNCP-VSD-1,03/04/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,799.944,7.999.440.000,09/2008/GCNCP-VSD-2,24/07/2015
4,Điều chỉnh lần 3,Đăng ký bổ sung,299.910,2.999.100.000,số 09/2008/GCNCP-VSD-3,22/08/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.299.854,22.998.540.000,,
