STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,59.489.787,594.897.870.000,số 87/2017/GCNCP-VSD,24/04/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,59.489.787,594.897.870.000,,
