STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.818.032,28.180.320.000,03/2011/GCNCP-VSD,11/01/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.818.032,28.180.320.000,,
