STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,430.000.000,4.300.000.000.000,Số 86/2015/GCNCP-VSD,24/08/2016
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,số 86/2016/GCNCP-VSD-1,06/01/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,42.999.999,429.999.990.000,86/2016/GCNCP-VSD-2,21/07/2017
4,Điều chỉnh lần 2,Đăng ký bổ sung,42.999.999,429.999.990.000,86/2016/GCNCP-VSD-2,24/07/2017
5,Điều chỉnh lần 3,Đăng ký bổ sung,94.598.122,945.981.220.000,số 86/2016/GCNCP-VSD-3,16/05/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,567.598.121,5.675.981.210.000,,
