STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,39/2008/GCNCP-TTLK,12/09/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,39/2008/GCNCP-VSD-1,31/08/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,15.000.000,150.000.000.000,,
