STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.000.000,70.000.000.000,52/2008/GCNCP-TTLK,13/11/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.599.710,55.997.100.000,52/2008/GCNCP-TTLK-1,31/03/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,25.000.000,250.000.000.000,52/2008/GCNCP-VSD-2,05/01/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,4.511.879,45.118.790.000,số 52/2008/GCNCP-VSD-3,11/03/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,42.111.589,421.115.890.000,,
