STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.300.000,33.000.000.000,01/2012/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 05/01/2012,05/01/2012
2,Điều chỉnh lần 1,Đăng ký bổ sung,165.000,1.650.000.000,01/2012/GCNCP-VSD - 1,25/12/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.465.000,34.650.000.000,,
