STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.550.000,15.500.000.000,số 190/2016/GCNCP-VSD,13/12/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.550.000,15.500.000.000,,
