STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.500.000,25.000.000.000,số 215/2017/GCNCP-VSD,21/11/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.500.000,25.000.000.000,,
