STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,73.200.000,732.000.000.000,số 56/2017/GCNCP-VSD,27/02/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,73.200.000,732.000.000.000,,
