STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,39/2009/GCNCP-TTLK,07/08/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,39/2009/GCNCP-VSD-01,03/07/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.000.000,100.000.000.000,,
