STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,số 41/2018/GCNCP-VSD,12/06/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.000.000,80.000.000.000,số 41/2018/GCNCP-VSD-1,30/08/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.069.824,20.698.240.000,41/2018/GCNCP-VSD-2,05/05/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,10.000.000,100.000.000.000,41/2018/GCNCP-VSD-3,17/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,30.069.824,300.698.240.000,,
