STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.600.000,16.000.000.000,12/2010/GCNCP-VSD,14/01/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,239.975,2.399.750.000,12/2010/GCNCP-VSD-1,19/06/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,349.503,3.495.030.000,số 12/2010/GCNCP-VSD-2,07/06/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.313.686,13.136.860.000,số 12/2010/GCNCP-VSD-3,15/01/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.503.164,35.031.640.000,,
