STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,32.000.000,320.000.000.000,57/2007/GCNCP-CNTTLK,31/07/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,31.721.061,317.210.610.000,57/2007/GCNCP-VSD-1,22/10/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,18.636.444,186.364.440.000,57/2007/GCNCP-VSD-2,13/01/2016
4,Điều chỉnh lần 3,Đăng ký bổ sung,8.075.448,80.754.480.000,số 57/2007/GCNCP-VSD-3,26/12/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,90.432.953,904.329.530.000,,
