STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,300.000.000,3.000.000.000.000,258/2010/GCNCP-VSD,28/10/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,105.000.000,1.050.000.000.000,258/2010/GCNCP-VSD-1,28/09/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,-405.000.000,-4.050.000.000.000,258/2010/GCNCP-VSD-1,04/10/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,405.000.000,4.050.000.000.000,,
