STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.079.853,70.798.530.000,140 /2017/GCNCP-VSD,13/07/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.079.853,70.798.530.000,,
