STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.516.540,15.165.400.000,86/2009/GCNCP-VSD,12/11/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.553.050,15.530.500.000,86/2009/GCNCP-VSD-1,07/05/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.534.795,15.347.950.000,86/2009/GCNCP-VSD-2,11/06/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,129.400,1.294.000.000,số 86/2009/GCNCP-VSD-3,09/07/2019
5,Điều chỉnh lần 4,Đăng ký bổ sung,130.600,1.306.000.000,số 86/2009/GCNCP-VSD-4,30/09/2020
6,Điều chỉnh lần 5,Đăng ký bổ sung,131.800,1.318.000.000,86/2009/GCNCP-VSD-5,17/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.996.185,49.961.850.000,,
