STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.600.000,26.000.000.000,263/2010/GCNCP-VSD,02/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,263/2010/GCNCP-VSD-1,13/03/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.600.000,46.000.000.000,,
