STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,189/2010/GCNCP-VSD,30/07/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,10.000.000,100.000.000.000,189/2010/GCNCP-VSD-1,07/09/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.150.000,11.500.000.000,189/2010/GCNCP-VSD-2,11/06/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,21.150.000,211.500.000.000,,
